110, 268, 1040, -369, 1136, 19, -259, 44, -93, -1998, 0
111, 471, 897, -341, 1069, -19, -202, 77, -95, -2018, 8
112, 119, 827, -307, 891, -53, -145, 94, -100, -2033, 17
113, -119, 956, -677, 1177, -35, -111, 99, -103, -2044, 27
114, 10, 707, -380, 802, -15, -188, 120, -105, -2063, 39
115, -85, 1477, -530, 1572, 11, -221, 130, -104, -2085, 52
116, 516, 1282, -406, 1441, -30, -174, 125, -106, -2102, 65
117, 417, 1167, -187, 1254, -76, -141, 82, -113, -2117, 73
118, -292, 1247, 283, 1312, -107, -205, 21, -123, -2137, 75
119, 378, 1276, 8, 1331, -109, -183, -25, -133, -2155, 73
120, 333, 943, 27, 1001, -87, -163, -42, -141, -2172, 69
121, 137, 1032, -21, 1042, -56, -194, -64, -146, -2191, 62
122, 559, 1116, -20, 1249, -53, -165, -87, -150, -2209, 52
123, 804, 917, -138, 1227, -108, -56, 65, -160, -2215, 59
124, 180, 870, -131, 898, -51, -81, 77, -165, -2223, 67
125, 213, 1009, -126, 1039, -28, -82, 47, -167, -2232, 71
126, 254, 1053, -108, 1089, 24, -112, -20, -165, -2243, 69
127, -80, 1143, -261, 1175, 47, -145, -38, -161, -2257, 66
128, -84, 1198, -317, 1242, 29, -198, -34, -158, -2277, 62
129, 123, 994, -97, 1006, 15, -243, -53, -157, -2302, 57
130, 198, 1039, -189, 1075, 6, -283, -67, -156, -2330, 50
131, 91, 1194, -622, 1350, -28, -308, -77, -159, -2361, 42
132, 438, 1234, -992, 1643, -92, -378, -108, -167, -2399, 32
133, 188, 1020, -1108, 1518, -161, -535, -177, -182, -2452, 14
134, 146, 846, -882, 1231, -207, -668, -194, -200, -2519, -5
135, 42, 660, -594, 889, -203, -776, -184, -219, -2597, -23
136, 81, 561, -393, 690, -174, -876, -153, -234, -2684, -38
137, 99, 733, -275, 790, -148, -924, -93, -248, -2777, -48
138, 842, 1306, -75, 1556, -138, -881, -49, -260, -2865, -53
139, 699, 895, 209, 1155, -122, -751, -24, -272, -2948, -55
140, 1583, 1740, 338, 2377, -143, -494, -1, -285, -2997, -56
141, 697, 912, 704, 1347, -149, -278, 3, -299, -3025, -55
142, 482, 986, 797, 1357, -98, -206, -4, -308, -3045, -56
143, 192, 1006, 712, 1248, -37, -197, -29, -311, -3065, -59
144, -82, 1014, 508, 1138, -1, -217, -38, -311, -3087, -62
145, -141, 1111, 307, 1161, 13, -245, -23, -310, -3111, -65
146, -149, 1127, 226, 1159, 0, -282, 0, -310, -3140, -65
147, 36, 1039, 156, 1051, -19, -340, -6, -312, -3174, -65
148, 206, 1034, 150, 1065, -35, -394, -26, -315, -3213, -68
149, 237, 936, 179, 983, -37, -427, -56, -318, -3256, -74
150, 52, 814, 146, 829, -7, -452, -83, -319, -3301, -82
151, -59, 847, 220, 877, 10, -449, -101, -318, -3346, -92
152, -131, 929, 255, 973, 31, -430, -109, -315, -3389, -103
153, -163, 1028, 212, 1063, 39, -382, -96, -311, -3427, -113
154, -135, 1167, 73, 1177, 28, -328, -76, -309, -3460, -120
155, -135, 1077, -14, 1085, 5, -317, -63, -308, -3492, -127
156, -51, 1080, -19, 1082, -20, -343, -58, -311, -3530, -133
157, 49, 1036, 39, 1038, -43, -362, -58, -314, -3566, -139
158, -32, 1005, -18, 1006, -51, -391, -67, -319, -3605, -146
159, -346, -68, 369, 511, -54, -434, -56, -324, -3649, -151
160, 142, 1858, -260, 1882, -36, -484, -57, -327, -3697, -157
161, 337, 785, 50, 856, -68, -490, -85, -333, -3746, -166
162, 405, 955, 2, 1037, -68, -471, -155, -339, -3793, -181
163, 374, 1105, -3, 1167, -83, -459, -228, -347, -3839, -204
164, 327, 1170, -78, 1218, -104, -453, -263, -356, -3885, -231
165, 231, 1098, -54, 1124, -153, -429, -270, -370, -3927, -258
166, 297, 976, 271, 1056, -155, -361, -259, -384, -3964, -284
167, -956, 927, 530, 1433, -85, -145, -176, -392, -3978, -301
168, -1675, 1205, -254, 2079, -93, -157, -59, -400, -3994, -307
169, -353, 889, 933, 1336, -108, -222, -43, -410, -4016, -312
170, -87, 912, 565, 1077, -78, -234, -46, -417, -4040, -316
171, 13, 911, 493, 1036, -63, -203, -52, -423, -4060, -321
172, -49, 971, 400, 1051, -57, -182, -54, -428, -4078, -327
173, -278, 1021, 336, 1110, -56, -177, -52, -434, -4098, -333
174, -345, 1078, 268, 1164, -63, -191, -42, -439, -4117, -337
175, -281, 1024, 281, 1099, -66, -223, -33, -445, -4139, -340
176, -330, 1010, 196, 1081, -70, -244, -20, -452, -4164, -342
177, -418, 924, 275, 1051, -50, -267, -5, -456, -4193, -343
178, -175, 902, 286, 963, -16, -275, -35, -458, -4221, -346
179, -134, 972, 204, 1003, 32, -232, -66, -455, -4244, -353
180, -154, 819, 289, 883, 90, -159, -119, -447, -4260, -365
181, -817, 1384, 135, 1613, 128, -108, -166, -435, -4271, -382
182, -541, 893, 309, 1089, 188, -306, -106, -418, -4301, -392
183, -251, 1151, 281, 1211, 229, -500, -127, -397, -4351, -405
184, -191, 1269, 269, 1311, 226, -560, -100, -377, -4407, -415
185, -20, 1202, 226, 1223, 218, -588, -87, -357, -4466, -424
186, 220, 1088, 253, 1139, 224, -587, -80, -337, -4525, -432
187, 270, 1036, 281, 1107, 225, -529, -58, -317, -4578, -438
188, 102, 1199, 138, 1211, 168, -436, -53, -302, -4622, -443
189, -270, 1131, 103, 1167, 80, -428, -69, -294, -4664, -450
190, -282, 1059, 133, 1104, 46, -415, -25, -290, -4706, -452
191, -24, 724, -13, 725, 56, -405, 2, -285, -4746, -452
192, 230, 707, -307, 805, 48, -378, -2, -281, -4784, -452
193, 215, 659, -273, 745, 27, -310, -15, -278, -4815, -454
194, 43, 753, -197, 780, 20, -278, -45, -277, -4846, -459
195, -26, 831, -107, 838, 47, -301, -62, -272, -4876, -465
196, -93, 935, -103, 945, 82, -358, -68, -265, -4912, -472
197, 104, 1190, 30, 1195, 92, -443, -59, -257, -4956, -478
198, 381, 1275, 87, 1334, 92, -504, -29, -248, -5007, -481
199, 560, 1047, 167, 1199, 36, -456, 73, -245, -5052, -474
200, 674, 984, -202, 1209, 14, -417, 113, -244, -5094, -462
201, -221, 1046, -523, 1191, -31, -441, 133, -247, -5138, -449
202, -64, 1094, -378, 1160, -88, -521, 132, -255, -5190, -436
203, 57, 1056, 17, 1058, -82, -532, 102, -262, -5244, -426
204, 166, 1068, 41, 1082, -58, -526, 39, -267, -5296, -422
205, 282, 861, 103, 912, -52, -502, -52, -272, -5347, -427
206, 500, 1064, 192, 1192, -27, -427, -103, -275, -5389, -437
207, 282, 1194, 125, 1233, -54, -365, -114, -279, -5426, -449
208, 109, 1073, -174, 1093, -126, -355, -80, -291, -5462, -457
209, 281, 939, -371, 1048, -128, -309, -24, -302, -5492, -459
210, 472, 857, -259, 1012, -115, -248, 28, -313, -5517, -456
211, 462, 893, -207, 1027, -58, -200, 26, -318, -5539, -453
212, 164, 1044, -152, 1068, 0, -180, 21, -318, -5557, -451
213, 288, 1284, 240, 1337, -21, -163, 34, -320, -5574, -448
214, 16, 1115, 343, 1166, -63, -141, 30, -326, -5588, -445
215, -104, 1078, 257, 1113, -65, -175, 20, -332, -5605, -443
216, 0, 1004, 138, 1013, -22, -227, -5, -334, -5628, -443
217, 573, 903, -204, 1089, 75, -239, -31, -327, -5652, -446
218, 27, 1191, -67, 1193, 90, -157, -50, -319, -5668, -451
219, 27, 1239, -99, 1244, 59, -130, -45, -313, -5681, -456
220, 63, 1052, -3, 1054, 17, -175, -18, -312, -5698, -458
221, 336, 986, 195, 1060, 13, -216, 11, -311, -5720, -457
222, 348, 962, -42, 1024, 33, -203, 33, -308, -5740, -453
223, 227, 960, -163, 1000, 43, -189, 36, -304, -5759, -450
224, 240, 861, -205, 917, 61, -188, 41, -298, -5778, -446
225, 275, 792, -236, 871, 104, -175, 6, -289, -5796, -445
226, 36, 1138, -340, 1188, 123, -195, -77, -278, -5815, -453
227, -515, 1201, -342, 1351, 127, -266, -97, -266, -5842, -462
228, 9, 1820, -1113, 2134, 13, -350, -131, -265, -5880, -477
229, 235, 1769, -1213, 2158, -150, -382, -124, -278, -5919, -489
230, 520, 1253, -698, 1526, -259, -362, -91, -302, -5955, -498
231, 695, 817, -145, 1082, -294, -317, -78, -328, -5987, -506
232, 777, 505, 285, 970, -256, -264, -84, -351, -6013, -515
233, 479, 570, 414, 852, -188, -206, -78, -368, -6034, -523
234, -17, 810, 368, 890, -133, -181, -76, -380, -6052, -530
235, -296, 928, 336, 1031, -92, -202, -73, -389, -6072, -538
236, -421, 1134, 218, 1229, -88, -242, -61, -397, -6096, -544
237, -491, 1185, 182, 1296, -103, -286, -59, -406, -6125, -550
238, -281, 1135, 206, 1188, -130, -359, -73, -418, -6161, -557
239, 135, 974, 354, 1045, -154, -415, -107, -432, -6203, -568
240, 368, 700, 497, 934, -144, -424, -133, -445, -6245, -581
241, 514, 544, 513, 908, -80, -373, -130, -452, -6282, -594
242, 312, 736, 420, 904, -11, -263, -109, -453, -6309, -605
243, -89, 1053, 212, 1078, 18, -178, -75, -451, -6326, -613
244, -431, 1308, 31, 1378, -1, -158, -58, -451, -6342, -618
245, -555, 1318, 26, 1430, -52, -202, -52, -457, -6365, -624
246, -284, 1208, 192, 1255, -92, -261, -57, -465, -6391, -630
247, -181, 1026, 356, 1101, -103, -282, -58, -474, -6419, -636
248, -195, 984, 429, 1092, -90, -299, -72, -482, -6449, -643
249, -93, 944, 413, 1035, -73, -310, -86, -489, -6480, -652
250, 2, 870, 435, 973, -57, -307, -90, -494, -6511, -661
251, 69, 861, 314, 919, -31, -290, -81, -497, -6540, -669
252, 1377, 1080, -1741, 2469, -79, -259, -136, -504, -6566, -683
253, -114, 162, 843, 866, -276, -223, -126, -529, -6588, -695
254, 188, 929, 732, 1198, -173, -164, -50, -545, -6605, -700
255, -343, 315, 905, 1019, -105, -129, -38, -554, -6618, -704
256, 22, 497, 1037, 1150, -43, -145, -40, -558, -6632, -708
257, 118, 512, 915, 1055, 7, -175, -74, -557, -6650, -716
258, 132, 643, 767, 1009, 46, -190, -96, -553, -6669, -725
259, 97, 749, 557, 939, 83, -184, -100, -546, -6687, -735
260, 17, 1092, 150, 1103, 102, -173, -101, -536, -6705, -746
261, -340, 1023, 273, 1113, 75, -252, -166, -530, -6730, -762
262, -503, 920, 580, 1198, 53, -341, -208, -524, -6767, -785
263, -601, 909, 654, 1271, 36, -414, -223, -521, -6809, -807
264, -658, 889, 643, 1279, 24, -415, -168, -519, -6850, -824
265, -366, 1596, 350, 1675, 59, -333, -29, -513, -6884, -827
266, 301, 916, -11, 964, 70, -222, 19, -507, -6908, -825
267, 318, 1022, 44, 1072, 96, -97, 131, -498, -6918, -812
268, 82, 1296, 41, 1299, 105, -37, 115, -489, -6922, -800
269, -439, 1588, -27, 1648, 56, -109, 81, -484, -6932, -792
270, -316, 1675, -275, 1727, -31, -204, 58, -487, -6953, -786
271, -136, 1073, 66, 1084, -79, -255, 41, -494, -6978, -782
272, 183, 1001, 295, 1060, -79, -302, 13, -501, -7009, -781
273, 502, 1014, 400, 1201, -83, -321, -18, -508, -7041, -783
274, 398, 833, 328, 980, -68, -261, -34, -515, -7067, -786
275, 397, 814, 432, 1004, -59, -229, -41, -520, -7090, -790
276, 342, 770, 446, 954, -21, -172, -51, -522, -7107, -796
277, 541, 845, 493, 1118, 24, -115, -53, -520, -7119, -801
278, 594, 770, 693, 1194, 69, -35, -49, -513, -7123, -806
279, 377, 637, 835, 1116, 99, -13, -75, -504, -7124, -813
280, 274, 781, 857, 1192, 124, -50, -109, -493, -7129, -824
281, 51, 1027, 520, 1153, 129, -60, -112, -482, -7135, -836
282, -22, 1108, 284, 1145, 124, -54, -87, -470, -7140, -844
283, 16, 962, 216, 986, 115, -58, -74, -460, -7147, -853
284, 174, 962, 211, 1000, 99, -95, -93, -451, -7156, -862
285, 84, 1063, 141, 1076, 53, -156, -112, -446, -7172, -873
286, -267, 1262, 243, 1313, 14, -208, -91, -445, -7193, -882
287, -169, 1194, 95, 1210, -35, -263, -75, -448, -7219, -890
288, 183, 940, 181, 975, -37, -257, -79, -452, -7245, -898
289, 682, 770, 327, 1080, 3, -170, -88, -451, -7262, -907
290, 429, 1065, 189, 1164, 65, -50, -92, -445, -7267, -916
291, 11, 1111, 133, 1119, 43, -27, -87, -441, -7270, -925
292, -227, 523, 527, 776, 7, -116, -103, -441, -7281, -935
293, -404, 1575, 517, 1706, -21, -259, -131, -443, -7307, -949
294, -344, 875, 276, 980, 10, -245, -97, -442, -7332, -958
295, 75, 1122, -70, 1127, 29, -173, -62, -439, -7349, -965
296, 178, 1047, -45, 1063, 25, -123, -58, -437, -7362, -970
297, 15, 1155, -172, 1168, 2, -109, -64, -437, -7372, -977
298, -131, 1069, 84, 1080, -38, -140, -69, -440, -7386, -984
299, -375, 1130, 162, 1201, -62, -174, -55, -446, -7404, -989
300, -599, 1229, 206, 1382, -76, -208, -29, -453, -7427, -993
301, -559, 1248, 305, 1401, -94, -259, -20, -461, -7453, -995
302, -390, 1191, 338, 1298, -107, -293, -21, -471, -7482, -997
303, -161, 1107, 389, 1184, -107, -309, -29, -480, -7513, -1000
304, -167, 1120, 377, 1194, -103, -333, -59, -490, -7546, -1006
305, -379, 1067, 365, 1190, -92, -368, -87, -498, -7583, -1014
306, -557, 1049, 75, 1190, -36, -447, -56, -501, -7628, -1020
307, 63, 793, 208, 823, 23, -491, -60, -499, -7677, -1026
308, -197, 1163, 67, 1182, 52, -295, 0, -494, -7707, -1026
309, -211, 1358, 10, 1375, 13, -171, -79, -493, -7724, -1034
310, -417, 1210, 19, 1280, -40, -108, -129, -497, -7735, -1047
311, -532, 1202, -35, 1315, -56, -143, -145, -502, -7749, -1062
312, -352, 1148, -2, 1201, -32, -214, -142, -505, -7771, -1076
313, -83, 1043, 96, 1051, -2, -245, -151, -505, -7795, -1091
314, -31, 963, 185, 981, 29, -257, -164, -503, -7821, -1107
315, -147, 944, 342, 1015, 53, -281, -165, -498, -7849, -1124
316, -350, 923, 408, 1069, 78, -338, -152, -491, -7883, -1139
317, -79, 912, 178, 933, 133, -446, -81, -477, -7932, -1148
318, 665, 1073, 277, 1292, 85, -567, 75, -470, -7989, -1141
319, 370, 686, 270, 825, 9, -612, 141, -469, -8050, -1126
320, 944, 564, -112, 1105, 22, -495, 178, -467, -8099, -1109
321, 999, 552, -183, 1156, 54, -300, 87, -462, -8129, -1100
322, 640, 314, -155, 730, 56, -148, 27, -457, -8144, -1097
323, 171, 487, -195, 552, 67, -46, 2, -451, -8149, -1097
324, -132, 806, -16, 817, 85, -62, -11, -443, -8155, -1098
325, 4, 1103, 289, 1140, 64, -106, -12, -437, -8166, -1099
326, 214, 1105, 305, 1167, 27, -123, -13, -434, -8178, -1101
327, 357, 943, 321, 1059, 7, -134, -27, -434, -8192, -1103
328, 390, 963, 331, 1090, 3, -122, -32, -433, -8204, -1107
329, 324, 1016, 356, 1125, 28, -119, -29, -431, -8216, -1110
330, 291, 1142, 240, 1203, 37, -140, -22, -427, -8230, -1112
331, 288, 1250, 84, 1285, 26, -185, -21, -425, -8248, -1114
332, -493, 1908, 734, 2104, -47, -267, -28, -429, -8275, -1117
333, 208, 1138, 175, 1170, -76, -287, -1, -436, -8304, -1117
334, 446, 1170, -79, 1255, -77, -280, -19, -444, -8335, -1119
335, 343, 1091, -108, 1148, -85, -262, -27, -452, -8361, -1122
336, 226, 1119, -96, 1146, -107, -264, -12, -461, -8388, -1123
337, 70, 1220, -128, 1229, -130, -275, -11, -473, -8415, -1124
338, 265, 1105, -149, 1146, -177, -323, -6, -489, -8448, -1125
339, 510, 962, 219, 1111, -171, -283, -13, -505, -8476, -1126
340, 683, 931, 342, 1204, -137, -217, -52, -517, -8498, -1131
341, 628, 877, 374, 1142, -117, -175, -87, -528, -8515, -1140
342, 473, 756, 531, 1038, -77, -136, -104, -534, -8529, -1151
343, 133, 781, 563, 972, -32, -95, -94, -537, -8538, -1160
344, 32, 899, 394, 983, -9, -81, -80, -538, -8546, -1168
345, 46, 991, 252, 1024, -16, -115, -87, -540, -8558, -1177
346, -13, 968, 155, 981, -7, -204, -107, -540, -8578, -1188
347, -83, 1013, 110, 1022, 7, -306, -141, -540, -8609, -1202
348, -41, 1114, -85, 1118, -8, -450, -186, -541, -8654, -1220
349, 368, 1136, -184, 1209, -43, -530, -211, -545, -8707, -1241
350, 399, 1140, 106, 1212, -61, -491, -195, -550, -8756, -1261
351, 260, 1015, 259, 1080, -68, -419, -174, -557, -8803, -1280
352, 121, 968, 330, 1030, -66, -356, -158, -563, -8838, -1296
353, -80, 979, 271, 1020, -50, -326, -149, -567, -8871, -1311
354, -198, 997, 148, 1027, -35, -349, -155, -571, -8906, -1327
355, -210, 1086, 77, 1109, -29, -398, -166, -573, -8950, -1345
356, -149, 1135, 90, 1148, -30, -406, -153, -576, -8990, -1360
357, -85, 1205, 162, 1219, -25, -374, -129, -578, -9028, -1373
358, -18, 1180, 177, 1193, -38, -322, -105, -582, -9060, -1384
359, -30, 1033, 347, 1091, -54, -285, -94, -587, -9088, -1393
360, -38, 875, 569, 1044, -42, -239, -79, -590, -9112, -1401
361, -69, 818, 603, 1019, -13, -175, -42, -592, -9130, -1405
362, -53, 918, 460, 1028, 2, -111, 0, -591, -9141, -1405
363, -213, 1029, 192, 1069, 5, -87, 21, -591, -9150, -1403
364, -17, 747, -83, 752, -8, -118, 3, -592, -9162, -1403
365, -257, 1376, 286, 1429, -11, -198, -20, -593, -9182, -1405
366, -73, 763, 20, 767, 6, -221, -33, -592, -9204, -1408
367, -296, 901, 154, 961, -9, -272, -41, -593, -9231, -1412
368, 316, 729, 386, 884, 8, -281, -27, -592, -9259, -1415
369, -177, 1037, -202, 1072, -4, -357, -8, -593, -9295, -1416
370, 74, 955, 316, 1009, 1, -382, -34, -592, -9333, -1419
371, 52, 800, 450, 920, 47, -368, -46, -588, -9370, -1424
372, 204, 995, 256, 1048, 76, -390, -62, -581, -9413, -1431
373, 608, 1138, 310, 1327, 83, -380, -91, -574, -9451, -1440
374, 1027, 1271, 388, 1680, 68, -292, -110, -568, -9480, -1451
375, 454, 1110, 265, 1229, 28, -199, -96, -565, -9500, -1461
376, -38, 1111, 138, 1120, -31, -202, -29, -568, -9521, -1464
377, -42, 1152, 149, 1163, -71, -247, 3, -574, -9545, -1463
378, 24, 957, 268, 994, -50, -291, -26, -579, -9575, -1466
379, 77, 847, 113, 858, 29, -342, -73, -576, -9609, -1473
380, 135, 1096, 57, 1106, 57, -387, -115, -571, -9648, -1485
381, 274, 1309, -33, 1338, 47, -430, -137, -567, -9691, -1499
382, 384, 1160, -19, 1222, 25, -438, -136, -565, -9734, -1512
383, 185, 1062, 64, 1080, 0, -413, -126, -565, -9776, -1525
384, 173, 1084, 165, 1110, -39, -408, -101, -568, -9817, -1535
385, 287, 997, 170, 1051, -75, -371, -77, -575, -9854, -1543
386, 295, 1005, 159, 1060, -93, -321, -40, -583, -9886, -1547
387, 301, 961, 162, 1020, -85, -274, -19, -591, -9913, -1549
388, 116, 843, 149, 864, -66, -230, -7, -597, -9936, -1550
389, 58, 945, 178, 964, -31, -228, -14, -600, -9962, -1551
390, -35, 968, 105, 975, -4, -226, -30, -600, -9984, -1554
391, -2, 1040, 148, 1050, 8, -219, -41, -599, -10006, -1558
392, -56, 979, 125, 989, 2, -198, -56, -599, -10026, -1564
393, -263, 1087, 319, 1163, 16, -218, -93, -598, -10048, -1573
394, -551, 1322, 365, 1478, -65, -328, -173, -604, -10081, -1591
395, -461, 975, 32, 1079, -32, -344, -250, -607, -10115, -1616
396, -459, 1314, 120, 1397, -54, -371, -258, -612, -10152, -1642
397, -305, 1340, 100, 1378, -109, -380, -222, -621, -10190, -1664
398, -16, 952, 568, 1108, -156, -370, -168, -636, -10227, -1681
399, -174, 560, 4, 587, -156, -347, -102, -650, -10262, -1691
400, -17, 573, 138, 589, -80, -347, -91, -657, -10297, -1700
401, 129, 815, 286, 874, -3, -317, -104, -657, -10329, -1710
402, 321, 1247, 353, 1335, 29, -281, -128, -655, -10357, -1723
403, 213, 1278, 166, 1307, -13, -225, -131, -656, -10379, -1737
404, 152, 848, 272, 903, -65, -191, -91, -662, -10399, -1746
405, 107, 642, 390, 759, -64, -202, -66, -667, -10419, -1752
